route,FL_DATE,avg_arr_delay,avg_dep_delay,flights
ATL-MDW,2020-01-01,-9.641379310344828,-0.054982817869415807,291
ATL-MEM,2018-08-01,-1.0666666666666667,7.773333333333333,300
ATL-MEM,2020-01-01,-9.419354838709678,-1.4637096774193548,248
ATL-MGM,2018-08-01,6.266009852216749,8.390862944162437,203
ATL-MGM,2020-01-01,-10.960526315789474,-0.8366013071895425,153
ATL-MHT,2018-08-01,-1.2580645161290323,12.548387096774194,31
ATL-MIA,2018-08-01,3.6962025316455698,10.037837837837838,555
ATL-MIA,2020-01-01,-7.056485355648536,-0.8893528183716075,479
ATL-MKE,2018-08-01,-3.4379310344827587,5.4655172413793105,290
ATL-MKE,2020-01-01,-11.899563318777293,-1.3711790393013101,229
ATL-MLB,2018-08-01,-1.6694214876033058,5.573770491803279,122
ATL-MLB,2020-01-01,-7.434108527131783,-2.1550387596899223,129
ATL-MLI,2018-08-01,6.527472527472527,10.648351648351648,91
ATL-MLI,2020-01-01,-15.078947368421053,-2.013157894736842,76
ATL-MLU,2018-08-01,15.88695652173913,18.94782608695652,115
ATL-MLU,2020-01-01,-9.838709677419354,-0.5684210526315789,95
ATL-MOB,2018-08-01,5.613333333333333,9.106666666666667,225
ATL-MOB,2020-01-01,-9.927710843373495,-0.963855421686747,166
ATL-MSN,2018-08-01,-4.3304347826086955,6.726495726495727,117
ATL-MSN,2020-01-01,-9.428571428571429,-1.7619047619047619,84
ATL-MSO,2018-08-01,42.75,58.25,4
ATL-MSP,2018-08-01,3.5694117647058823,14.6,425
ATL-MSP,2020-01-01,-11.530303030303031,-0.3090909090909091,330
ATL-MSY,2018-08-01,4.948497854077253,10.32618025751073,466
ATL-MSY,2020-01-01,-6.9736147757255935,-1.1029023746701847,379
ATL-MTJ,2020-01-01,-8.285714285714286,-1.8571428571428572,7
ATL-MYR,2018-08-01,-1.4758064516129032,5.991935483870968,124
ATL-MYR,2020-01-01,-7.632075471698113,-2.5283018867924527,106
ATL-OAJ,2018-08-01,7.338983050847458,10.448275862068966,119
ATL-OAJ,2020-01-01,-12.46236559139785,-2.5376344086021505,93
ATL-OAK,2018-08-01,8.024390243902438,19.4390243902439,41
ATL-OAK,2020-01-01,-9.272727272727273,6.545454545454546,22
ATL-OKC,2018-08-01,-1.9101123595505618,5.4860335195530725,179
ATL-OKC,2020-01-01,-11.006622516556291,-2.5165562913907285,151
ATL-OMA,2018-08-01,-5.163398692810458,5.006535947712418,153
ATL-OMA,2020-01-01,-11.68421052631579,-1.6766917293233083,133
ATL-ONT,2020-01-01,-13.630434782608695,-1.4042553191489362,47
ATL-ORD,2018-08-01,7.457333333333334,15.324074074074074,756
ATL-ORD,2020-01-01,-12.575488454706926,-2.145390070921986,564
ATL-ORF,2018-08-01,5.611320754716981,11.823308270676693,266
ATL-ORF,2020-01-01,-9.198237885462555,-1.1409691629955947,227
ATL-PBI,2018-08-01,2.948369565217391,9.554054054054054,370
ATL-PBI,2020-01-01,-8.18808777429467,-1.3605015673981191,319
ATL-PDX,2018-08-01,-2.6842105263157894,5.434210526315789,152
ATL-PDX,2020-01-01,-11.975,1.5625,80
ATL-PHF,2018-08-01,5.243243243243243,8.857142857142858,113
ATL-PHF,2020-01-01,-12.11111111111111,-1.5121951219512195,82
ATL-PHL,2018-08-01,7.947747747747748,15.854054054054053,555
ATL-PHL,2020-01-01,-10.647058823529411,-1.5723981900452488,442
ATL-PHX,2018-08-01,2.6286764705882355,10.927536231884059,276
ATL-PHX,2020-01-01,-14.552083333333334,1.3655172413793104,290
ATL-PIA,2018-08-01,4.573033707865169,8.0,89
ATL-PIA,2020-01-01,-13.257142857142858,-1.5714285714285714,70
ATL-PIT,2018-08-01,-2.28343949044586,7.022292993630574,314
ATL-PIT,2020-01-01,-10.61654135338346,-2.056390977443609,266
ATL-PNS,2018-08-01,-0.024390243902439025,7.016260162601626,246
ATL-PNS,2020-01-01,-8.495098039215685,-1.7971014492753623,207
ATL-PSP,2020-01-01,-11.176470588235293,-2.235294117647059,17
ATL-PVD,2018-08-01,10.51086956521739,16.47826086956522,92
ATL-PVD,2020-01-01,-8.960526315789474,-1.5263157894736843,76
ATL-PWM,2018-08-01,6.836956521739131,12.75,92
ATL-PWM,2020-01-01,-13.48,-4.88,25
ATL-RAP,2018-08-01,-9.0,-5.0,4
ATL-RDU,2018-08-01,5.316129032258065,10.324731182795698,465
ATL-RDU,2020-01-01,-9.432624113475176,-0.7186761229314421,423
ATL-RIC,2018-08-01,3.588082901554404,9.077720207253886,386
ATL-RIC,2020-01-01,-9.016611295681063,-0.9833887043189369,301
ATL-RNO,2020-01-01,-9.2,7.8,5
ATL-ROA,2018-08-01,5.357615894039735,8.703947368421053,152
ATL-ROA,2020-01-01,-10.338983050847459,-1.2521008403361344,119
ATL-ROC,2018-08-01,-0.6179775280898876,8.292134831460674,89
ATL-ROC,2020-01-01,-12.276315789473685,-2.1842105263157894,76
ATL-RST,2018-08-01,-0.4423076923076923,11.557692307692308,52
ATL-RST,2020-01-01,-15.233333333333333,-2.1,30
ATL-RSW,2018-08-01,1.8848920863309353,8.580645161290322,279
ATL-RSW,2020-01-01,-8.301115241635689,-0.9330855018587361,269
ATL-SAN,2018-08-01,1.8979591836734695,9.73469387755102,245
ATL-SAN,2020-01-01,-16.0251572327044,2.1366459627329193,161
ATL-SAT,2018-08-01,2.621794871794872,13.048076923076923,312
ATL-SAT,2020-01-01,-9.266968325791856,-0.16666666666666666,222
ATL-SAV,2018-08-01,-2.91131498470948,5.01223241590214,327
ATL-SAV,2020-01-01,-8.717054263565892,-2.693798449612403,258
ATL-SBN,2018-08-01,-1.4146341463414633,9.368852459016393,124
ATL-SBN,2020-01-01,-15.074468085106384,0.08421052631578947,95
ATL-SDF,2018-08-01,-2.1810699588477367,6.139917695473251,243
ATL-SDF,2020-01-01,-9.626050420168067,-2.226890756302521,238
ATL-SEA,2018-08-01,5.336309523809524,10.553571428571429,336
ATL-SEA,2020-01-01,-10.605714285714285,1.8352272727272727,176
ATL-SFO,2018-08-01,7.935691318327974,17.09646302250804,311
ATL-SFO,2020-01-01,-13.158798283261802,1.0,233
ATL-SGF,2018-08-01,1.9322033898305084,10.558333333333334,120
ATL-SGF,2020-01-01,-11.333333333333334,-2.2037037037037037,108
ATL-SHV,2018-08-01,5.8232323232323235,8.385,200
ATL-SHV,2020-01-01,-13.593548387096774,-2.8846153846153846,156
ATL-SJC,2018-08-01,1.0105263157894737,7.010526315789473,95
ATL-SJC,2020-01-01,-16.2987012987013,-0.5584415584415584,77
ATL-SJU,2018-08-01,-0.6934306569343066,6.1678832116788325,137
ATL-SJU,2020-01-01,-11.380530973451327,-0.2631578947368421,114
ATL-SLC,2018-08-01,6.409240924092409,12.904290429042904,303
ATL-SLC,2020-01-01,-10.741935483870968,1.207373271889401,217
ATL-SMF,2018-08-01,6.076923076923077,12.73076923076923,78
ATL-SMF,2020-01-01,-16.074074074074073,0.5925925925925926,81
ATL-SNA,2018-08-01,-4.074766355140187,3.467289719626168,107
ATL-SNA,2020-01-01,-13.56,0.23684210526315788,76
ATL-SRQ,2018-08-01,-0.594059405940594,6.4950495049504955,202
ATL-SRQ,2020-01-01,-7.648484848484848,-2.327272727272727,165
ATL-STL,2018-08-01,2.9502762430939224,11.292817679558011,362
ATL-STL,2020-01-01,-8.69281045751634,-0.9411764705882353,306
ATL-STT,2018-08-01,2.515151515151515,8.969696969696969,33
ATL-STT,2020-01-01,-12.125,-1.4375,48
ATL-STX,2018-08-01,10.0,16.25,4
ATL-STX,2020-01-01,-8.88888888888889,-2.5555555555555554,9
ATL-SYR,2018-08-01,-0.7717391304347826,10.108695652173912,92
ATL-SYR,2020-01-01,-12.1375,-1.8625,80
ATL-TLH,2018-08-01,9.682051282051281,13.338461538461539,198
ATL-TLH,2020-01-01,-10.743718592964823,-2.353233830845771,201
ATL-TPA,2018-08-01,7.565878378378378,11.771428571428572,595
ATL-TPA,2020-01-01,-8.042592592592593,-1.0277777777777777,540
ATL-TRI,2018-08-01,5.342541436464089,10.454054054054055,186
ATL-TRI,2020-01-01,-10.041379310344828,-1.8482758620689654,145
ATL-TTN,2018-08-01,28.833333333333332,43.166666666666664,30
ATL-TTN,2020-01-01,-12.296296296296296,-4.814814814814815,27
ATL-TUL,2018-08-01,0.4899328859060403,6.513513513513513,149
ATL-TUL,2020-01-01,-10.16,-2.48,125
ATL-TUS,2018-08-01,-8.327586206896552,2.7241379310344827,58
ATL-TUS,2020-01-01,-10.134328358208956,-0.07462686567164178,67
ATL-TVC,2018-08-01,1.0,2.6923076923076925,13
ATL-TYS,2018-08-01,2.635658914728682,9.085603112840467,263
ATL-TYS,2020-01-01,-11.142857142857142,-2.548780487804878,246
ATL-VLD,2018-08-01,6.752808988764045,5.426966292134831,89
ATL-VLD,2020-01-01,-10.140845070422536,-0.18309859154929578,71
ATL-VPS,2018-08-01,-1.0523809523809524,7.1,210
ATL-VPS,2020-01-01,-11.060240963855422,-2.562130177514793,169
ATL-XNA,2018-08-01,1.735632183908046,6.5,175
ATL-XNA,2020-01-01,-13.664335664335665,-3.055944055944056,143
ATW-ATL,2018-08-01,0.10909090909090909,3.1481481481481484,55
ATW-ATL,2020-01-01,-23.27659574468085,-3.4680851063829787,47
ATW-AZA,2018-08-01,-5.875,6.5,8
ATW-AZA,2020-01-01,-7.142857142857143,-5.142857142857143,7
ATW-DEN,2018-08-01,3.935483870967742,0.6451612903225806,31
ATW-DTW,2018-08-01,-0.6388888888888888,1.9722222222222223,108
ATW-DTW,2020-01-01,-19.122448979591837,-1.5510204081632653,49
ATW-LAS,2018-08-01,-7.444444444444445,-5.111111111111111,9
ATW-LAS,2020-01-01,-5.0,-2.75,8
ATW-MSP,2018-08-01,5.948275862068965,9.491379310344827,116
ATW-MSP,2020-01-01,-18.647727272727273,-1.6477272727272727,88
ATW-ORD,2018-08-01,19.36111111111111,16.889400921658986,217
ATW-ORD,2020-01-01,-9.12280701754386,-5.7368421052631575,57
ATW-PGD,2020-01-01,-8.375,-4.0,8
ATW-PIE,2018-08-01,-6.75,-5.625,8
ATW-PIE,2020-01-01,-5.166666666666667,0.0,6
ATW-SFB,2018-08-01,68.11111111111111,71.88888888888889,9
ATW-SFB,2020-01-01,-6.5,-1.6666666666666667,6
ATY-DEN,2020-01-01,-24.26923076923077,-11.481481481481481,27
ATY-ORD,2020-01-01,-9.545454545454545,-13.409090909090908,22
AUS-ABQ,2018-08-01,16.805555555555557,22.444444444444443,36
AUS-ABQ,2020-01-01,-9.222222222222221,-1.0555555555555556,36
AUS-ATL,2018-08-01,3.3,7.005714285714285,350
AUS-ATL,2020-01-01,-12.170648464163822,-2.2218430034129693,293
AUS-BNA,2018-08-01,1.8055555555555556,4.666666666666667,72
AUS-BNA,2020-01-01,-8.076923076923077,-0.8333333333333334,78
AUS-BOS,2018-08-01,6.478260869565218,15.043010752688172,93
AUS-BOS,2020-01-01,-15.28169014084507,-3.140845070422535,71
AUS-BUF,2018-08-01,42.888888888888886,30.77777777777778,9
AUS-BWI,2018-08-01,1.103448275862069,4.896551724137931,58
AUS-BWI,2020-01-01,-12.292134831460674,-0.1797752808988764,89
AUS-CHS,2018-08-01,-9.11111111111111,-5.0,9
AUS-CLE,2018-08-01,13.384615384615385,12.846153846153847,13
AUS-CLT,2018-08-01,-3.3164556962025316,4.716981132075472,159
AUS-CLT,2020-01-01,-11.0078125,-2.921875,128
AUS-CMH,2018-08-01,5.076923076923077,4.846153846153846,13
AUS-CVG,2018-08-01,-4.862745098039215,1.9215686274509804,51
AUS-CVG,2020-01-01,-3.7058823529411766,-3.235294117647059,17
AUS-DAL,2018-08-01,3.7098976109215016,8.866894197952218,293
AUS-DAL,2020-01-01,-10.348148148148148,-2.348148148148148,270
AUS-DCA,2018-08-01,1.0740740740740742,3.5555555555555554,27
AUS-DCA,2020-01-01,-12.931034482758621,-0.20689655172413793,29
AUS-DEN,2018-08-01,3.635014836795252,6.679411764705883,340
AUS-DEN,2020-01-01,-12.52923076923077,-2.01840490797546,326
AUS-DFW,2018-08-01,4.3053892215568865,4.293413173652695,334
AUS-DFW,2020-01-01,-5.142857142857143,-4.0436507936507935,252
AUS-DTW,2018-08-01,0.5238095238095238,4.923809523809524,105
AUS-DTW,2020-01-01,-10.542857142857143,-4.190476190476191,105
AUS-ECP,2018-08-01,1.8,14.4,5
AUS-ELP,2018-08-01,0.975609756097561,8.987804878048781,82
AUS-ELP,2020-01-01,-10.0,-1.4318181818181819,44
AUS-EWR,2018-08-01,32.36645962732919,34.80487804878049,164
AUS-EWR,2020-01-01,-13.820224719101123,-3.157303370786517,89
AUS-FLL,2018-08-01,-2.2432432432432434,4.378378378378378,74
AUS-FLL,2020-01-01,-11.847058823529412,-0.6823529411764706,85
AUS-HOU,2018-08-01,9.480519480519481,7.3441558441558445,154
AUS-HOU,2020-01-01,-9.145833333333334,-1.0625,144
AUS-HRL,2018-08-01,4.821428571428571,12.25,28
AUS-HRL,2020-01-01,-20.12,-1.88,25
AUS-IAD,2018-08-01,20.317307692307693,17.495238095238093,105
AUS-IAD,2020-01-01,-14.870967741935484,-5.170212765957447,94
AUS-IAH,2018-08-01,3.109433962264151,4.886792452830188,265
AUS-IAH,2020-01-01,-9.799163179916318,-5.380753138075314,239
AUS-IND,2018-08-01,2.2941176470588234,-3.7058823529411766,17
AUS-IND,2020-01-01,-6.75,5.75,4
AUS-JAX,2018-08-01,9.25,4.083333333333333,12
AUS-JFK,2018-08-01,15.516304347826088,16.75,184
AUS-JFK,2020-01-01,-17.162011173184357,-4.793296089385475,179
AUS-LAS,2018-08-01,12.077464788732394,19.1056338028169,142
AUS-LAS,2020-01-01,-14.212121212121213,-1.2484848484848485,165
AUS-LAX,2018-08-01,-3.487106017191977,5.255014326647564,349
AUS-LAX,2020-01-01,-13.792763157894736,-0.9114754098360656,305
AUS-LBB,2018-08-01,-0.5,4.642857142857143,28
AUS-LBB,2020-01-01,-9.925925925925926,-2.074074074074074,27
AUS-LCK,2018-08-01,-1.75,2.0,4
AUS-LGB,2018-08-01,2.225806451612903,1.2096774193548387,62
AUS-LGB,2020-01-01,-12.178571428571429,-1.3928571428571428,28
AUS-MCI,2018-08-01,-0.9642857142857143,3.5357142857142856,28
AUS-MCI,2020-01-01,-9.76923076923077,1.1538461538461537,26
AUS-MCO,2018-08-01,-2.152941176470588,7.129411764705883,85
AUS-MCO,2020-01-01,-11.163934426229508,-3.3442622950819674,122
AUS-MDW,2018-08-01,1.2954545454545454,7.034090909090909,88
AUS-MDW,2020-01-01,-12.98611111111111,-1.8888888888888888,72
AUS-MEM,2018-08-01,112.5,101.75,4
AUS-MIA,2018-08-01,-0.14634146341463414,3.6341463414634148,82
AUS-MIA,2020-01-01,-12.213333333333333,-4.706666666666667,75
AUS-MKE,2018-08-01,-3.7142857142857144,0.7857142857142857,14
AUS-MSP,2018-08-01,2.5,5.5353535353535355,99
AUS-MSP,2020-01-01,-10.857142857142858,-3.0,49
AUS-MSY,2018-08-01,10.283783783783784,13.905405405405405,74
AUS-MSY,2020-01-01,-9.376068376068377,-2.1965811965811968,117
AUS-OAK,2018-08-01,-4.0,9.516129032258064,31
AUS-OAK,2020-01-01,-16.37037037037037,-1.7777777777777777,27
AUS-OMA,2018-08-01,-3.3333333333333335,-0.5555555555555556,9
AUS-ONT,2018-08-01,7.222222222222222,27.666666666666668,18
AUS-ONT,2020-01-01,-9.444444444444445,-5.333333333333333,9
AUS-ORD,2018-08-01,11.397321428571429,9.807017543859649,228
AUS-ORD,2020-01-01,-14.561576354679802,-3.8627450980392157,204
AUS-PDX,2018-08-01,2.306122448979592,5.816326530612245,49
AUS-PDX,2020-01-01,-7.826086956521739,-1.3478260869565217,23
AUS-PHL,2018-08-01,11.907894736842104,15.789473684210526,76
AUS-PHL,2020-01-01,-12.511111111111111,-6.133333333333334,45
AUS-PHX,2018-08-01,0.75,4.55793991416309,233
AUS-PHX,2020-01-01,-10.33175355450237,-2.1421800947867298,211
AUS-PIE,2018-08-01,12.5,8.75,4
AUS-PIT,2018-08-01,40.75,39.25,4
AUS-PNS,2018-08-01,-28.0,-8.0,1
AUS-RDU,2018-08-01,15.926829268292684,21.70731707317073,41
AUS-RDU,2020-01-01,-10.8,-1.75,20
AUS-RNO,2018-08-01,51.0,60.77777777777778,9
AUS-SAN,2018-08-01,-7.18796992481203,2.218045112781955,133
AUS-SAN,2020-01-01,-14.508620689655173,-2.206896551724138,116
AUS-SDF,2018-08-01,17.166666666666668,-3.0,6
AUS-SEA,2018-08-01,6.165137614678899,5.651376146788991,109
AUS-SEA,2020-01-01,-9.21875,-4.203125,64
AUS-SFB,2018-08-01,-8.5,-8.25,4
AUS-SFO,2018-08-01,25.204347826086956,27.026086956521738,230
AUS-SFO,2020-01-01,-14.141104294478527,-4.269938650306749,163
AUS-SJC,2018-08-01,1.3944954128440368,10.472727272727273,110
AUS-SJC,2020-01-01,-17.276422764227643,-5.040650406504065,123
AUS-SLC,2018-08-01,9.48421052631579,8.736842105263158,95
AUS-SLC,2020-01-01,-9.142857142857142,-4.670588235294118,85
AUS-SMF,2018-08-01,3.7419354838709675,9.193548387096774,31
AUS-SMF,2020-01-01,-8.84,5.68,25
AUS-SNA,2018-08-01,23.11111111111111,21.555555555555557,9
AUS-STL,2018-08-01,2.017857142857143,6.807017543859649,57
AUS-STL,2020-01-01,-7.480769230769231,1.1730769230769231,52
AUS-TPA,2018-08-01,-1.675,7.975,40
AUS-TPA,2020-01-01,-13.679245283018869,-2.849056603773585,53
AUS-VPS,2018-08-01,-3.2222222222222223,-5.555555555555555,9
AVL-ATL,2018-08-01,8.152173913043478,10.25438596491228,231
AVL-ATL,2020-01-01,-12.902439024390244,-4.7073170731707314,164
AVL-BWI,2018-08-01,0.7777777777777778,1.6666666666666667,9
AVL-BWI,2020-01-01,5.0,15.0,1
AVL-CLT,2018-08-01,0.9027777777777778,10.037037037037036,216
AVL-CLT,2020-01-01,-9.557046979865772,-4.154362416107382,149
AVL-DEN,2018-08-01,16.7,19.1,10
AVL-DFW,2018-08-01,113.0,101.66666666666667,3
AVL-DFW,2020-01-01,-12.424242424242424,-3.484848484848485,33
AVL-EWR,2018-08-01,49.869565217391305,49.91304347826087,46
AVL-EWR,2020-01-01,-17.076923076923077,-7.3076923076923075,13
AVL-FLL,2018-08-01,6.371428571428571,6.628571428571429,35
AVL-FLL,2020-01-01,-8.13953488372093,-6.906976744186046,43
AVL-LGA,2018-08-01,6.0,-1.5,2
AVL-LGA,2020-01-01,-14.571428571428571,-2.142857142857143,7
AVL-MCO,2020-01-01,-8.95,-7.1,20
AVL-ORD,2018-08-01,37.24,37.01904761904762,105
AVL-ORD,2020-01-01,-12.043478260869565,-5.195652173913044,46
AVL-PBI,2020-01-01,-3.75,-10.0,8
AVL-PGD,2018-08-01,6.875,10.75,16
AVL-PGD,2020-01-01,-9.333333333333334,-8.0,6
AVL-PHL,2020-01-01,-16.48148148148148,-6.296296296296297,27
AVL-PIE,2018-08-01,4.107142857142857,5.285714285714286,28
AVL-PIE,2020-01-01,-8.195121951219512,-5.2439024390243905,41
AVL-SFB,2018-08-01,34.26315789473684,36.0,19
AVL-SFB,2020-01-01,-12.26,-7.58,50
AVL-SRQ,2020-01-01,-4.125,-7.125,8
AVP-ATL,2018-08-01,-6.967741935483871,-0.5806451612903226,31
AVP-ATL,2020-01-01,-9.92,-3.32,25
AVP-CLT,2018-08-01,0.14285714285714285,6.761904761904762,105
AVP-CLT,2020-01-01,-9.168674698795181,-4.5476190476190474,84
AVP-DTW,2018-08-01,-5.829545454545454,0.9325842696629213,89
AVP-DTW,2020-01-01,-21.09090909090909,-2.1515151515151514,66
AVP-EWR,2018-08-01,49.541666666666664,54.0625,48
AVP-ORD,2018-08-01,5.711711711711712,12.4375,112
AVP-ORD,2020-01-01,-16.22,-2.019607843137255,51
AVP-PHL,2018-08-01,7.114285714285714,9.723809523809523,105
AZA-ATW,2018-08-01,4.25,3.0,8
AZA-ATW,2020-01-01,-15.75,-7.0,8
AZA-BIL,2018-08-01,38.5,38.1,10
AZA-BIL,2020-01-01,-11.384615384615385,-5.0,13
AZA-BIS,2018-08-01,-4.444444444444445,-0.4444444444444444,9
AZA-BIS,2020-01-01,-10.15,-5.95,20
AZA-BLI,2018-08-01,6.3076923076923075,6.923076923076923,13
AZA-BLI,2020-01-01,-7.5,-1.625,8
AZA-BLV,2020-01-01,0.5714285714285714,3.857142857142857,7
AZA-BOI,2018-08-01,14.444444444444445,13.666666666666666,9
AZA-BOI,2020-01-01,2.8333333333333335,2.5,6
AZA-BZN,2018-08-01,7.2,4.6,10
AZA-BZN,2020-01-01,-2.3333333333333335,-1.6666666666666667,9
AZA-CID,2018-08-01,23.181818181818183,27.75,12
AZA-CID,2020-01-01,-6.2727272727272725,-4.818181818181818,11
AZA-CVG,2018-08-01,13.88888888888889,14.11111111111111,9
AZA-CVG,2020-01-01,0.25,-0.75,8
AZA-DSM,2018-08-01,16.555555555555557,15.222222222222221,9
AZA-DSM,2020-01-01,-8.75,-2.75,4
AZA-EUG,2018-08-01,27.22222222222222,31.666666666666668,9
AZA-EUG,2020-01-01,-7.0,-2.3333333333333335,6
AZA-FAR,2018-08-01,2.1538461538461537,2.769230769230769,13
AZA-FAR,2020-01-01,-10.052631578947368,-3.8947368421052633,19
AZA-FCA,2020-01-01,-5.8,-6.2,5
AZA-FSD,2018-08-01,0.0,3.4615384615384617,13
AZA-FSD,2020-01-01,-7.777777777777778,-4.444444444444445,18
AZA-FWA,2020-01-01,-5.0,-4.5,4
AZA-GFK,2018-08-01,7.25,9.5,4
AZA-GFK,2020-01-01,-14.0,-6.833333333333333,6
AZA-GJT,2020-01-01,-6.0,-7.375,8
AZA-GRI,2018-08-01,-8.222222222222221,-3.4444444444444446,9
AZA-GRI,2020-01-01,-4.285714285714286,-3.4285714285714284,7
AZA-GRR,2018-08-01,9.4,11.1,10
AZA-GRR,2020-01-01,-8.8125,0.25,16
AZA-GTF,2018-08-01,-0.8888888888888888,0.3333333333333333,9
AZA-GTF,2020-01-01,-8.75,-5.625,8
AZA-ICT,2018-08-01,17.0,20.555555555555557,9
AZA-ICT,2020-01-01,3.0,1.8,5
AZA-IDA,2018-08-01,20.076923076923077,20.53846153846154,13
AZA-IDA,2020-01-01,-0.3333333333333333,-1.3333333333333333,3
AZA-LAS,2018-08-01,14.642857142857142,17.071428571428573,14
AZA-LAS,2020-01-01,-5.666666666666667,-2.1666666666666665,6
AZA-MFE,2020-01-01,-4.333333333333333,-8.0,6
AZA-MFR,2018-08-01,29.0,31.75,4
AZA-MLI,2018-08-01,11.666666666666666,8.166666666666666,6
AZA-MLI,2020-01-01,-6.333333333333333,-2.0,6
AZA-MOT,2018-08-01,-3.6666666666666665,-0.8888888888888888,9
AZA-MOT,2020-01-01,-7.181818181818182,1.3636363636363635,11
AZA-MSO,2018-08-01,-0.8,-0.1,10
AZA-MSO,2020-01-01,-9.375,-6.0,8
AZA-OAK,2018-08-01,0.9285714285714286,3.4285714285714284,14
AZA-OAK,2020-01-01,-5.833333333333333,0.5,6
AZA-OGD,2018-08-01,20.22222222222222,15.88888888888889,9
AZA-OGD,2020-01-01,-7.857142857142857,-5.285714285714286,7
AZA-OMA,2018-08-01,1.7777777777777777,2.5555555555555554,9
AZA-OMA,2020-01-01,-11.75,-0.5,4
AZA-PIA,2018-08-01,0.8888888888888888,0.5555555555555556,9
AZA-PIA,2020-01-01,-13.375,-3.875,8
AZA-PSC,2018-08-01,9.444444444444445,7.222222222222222,9
AZA-PSC,2020-01-01,-5.166666666666667,0.3333333333333333,6
AZA-PVU,2018-08-01,5.7,7.5,40
AZA-PVU,2020-01-01,-3.9473684210526314,-3.9210526315789473,38
AZA-RAP,2018-08-01,7.428571428571429,11.642857142857142,14
AZA-RAP,2020-01-01,-6.461538461538462,-2.1538461538461537,13
AZA-RDM,2020-01-01,-8.0,-12.5,4
AZA-RFD,2018-08-01,-4.666666666666667,-2.6666666666666665,9
AZA-RFD,2020-01-01,-4.714285714285714,-3.142857142857143,7
AZA-SBN,2018-08-01,-0.5555555555555556,-1.7777777777777777,9
AZA-SBN,2020-01-01,-3.75,0.75,4
AZA-SCK,2018-08-01,23.555555555555557,23.666666666666668,9
AZA-SCK,2020-01-01,-2.6666666666666665,3.2857142857142856,7
AZA-SGF,2018-08-01,-7.8,-6.5,10
AZA-SGF,2020-01-01,-5.571428571428571,-0.2857142857142857,7
AZA-STC,2018-08-01,2.0,7.25,4
AZA-STC,2020-01-01,-8.875,-0.75,8
AZA-TVC,2020-01-01,-9.666666666666666,-0.5,6
AZA-XNA,2020-01-01,-2.25,-1.125,8
AZO-DTW,2018-08-01,-1.4413793103448276,0.9793103448275862,145
AZO-DTW,2020-01-01,-19.591836734693878,-2.0816326530612246,98
AZO-MSP,2018-08-01,5.87037037037037,7.0,54
AZO-MSP,2020-01-01,-20.958333333333332,-5.0,24
AZO-ORD,2018-08-01,0.5862068965517241,3.8689655172413793,145
AZO-ORD,2020-01-01,-11.463414634146341,-4.048192771084337,83
BDL-ATL,2018-08-01,-5.936893203883495,4.541062801932367,207
BDL-ATL,2020-01-01,-17.407821229050278,-2.2290502793296088,179
BDL-BWI,2018-08-01,7.5027027027027025,14.145945945945947,185
BDL-BWI,2020-01-01,-13.770992366412214,-0.9007633587786259,131
BDL-CLE,2018-08-01,-8.25925925925926,-3.111111111111111,27
BDL-CLE,2020-01-01,-24.047619047619047,-6.523809523809524,21
BDL-CLT,2018-08-01,2.3184357541899443,7.251396648044692,179
BDL-CLT,2020-01-01,-13.120253164556962,-2.5316455696202533,158
BDL-CVG,2018-08-01,-6.518518518518518,1.6538461538461537,27
BDL-CVG,2020-01-01,-18.181818181818183,-5.909090909090909,22
BDL-DCA,2018-08-01,16.16740088105727,19.82819383259912,227
BDL-DCA,2020-01-01,-15.328467153284672,-5.4963503649635035,137
BDL-DEN,2018-08-01,-0.8461538461538461,8.461538461538462,65
BDL-DEN,2020-01-01,-26.02777777777778,-4.388888888888889,36
